State NTD ID,NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Primary Mode Served,Secondary Modes Served,Reporting Module,Fleet ID,Agency Service Fleet ID,Service Fleet Name,Year of Manufacture,Vehicle Type,Number of Vehicles,Useful Life Benchmark,Percent Agency Capital Responsibility,Estimated Cost,Year Dollar of the Estimated Cost,Separate Asset Flag,Notes
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,8956,,ELEC. OVERHEAD CAR - Asset ID: #6994,1948,Steel Wheel Vehicles,1,25,100,1440000,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9006,,"F250 PICKUP W/ MULCH BOX, EZ DUMPER, RAIL GEAR (WG) - Asset ID: #7045",2010,Trucks and other Rubber Tire Vehicles,1,14,100,58327,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9024,,FL80 ARTICULATED 2.5 TON CRANE TRUCK - Asset ID: #7062,2001,Trucks and other Rubber Tire Vehicles,1,14,100,381180,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9061,,"FORKLIFT 8,000 LB ELECTRIC - Asset ID: #7099",2007,Trucks and other Rubber Tire Vehicles,1,14,100,39921,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9103,,MEDIA-SHARON HILL CATENARY WIRE MAINTENANCE CAR - Asset ID: #7141,2002,Steel Wheel Vehicles,1,25,100,1016957,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,TB,Urban,9122,,OVERHEAD SCISSOR PLATFORM TRUCK W/ RAIL GEAR - Asset ID: #7160,2004,Trucks and other Rubber Tire Vehicles,2,14,100,491894,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,TB,Urban,9123,,OVERHEAD SCISSOR PLATFORM TRUCK W/ RAIL GEAR - Asset ID: #7161,2004,Trucks and other Rubber Tire Vehicles,1,14,100,217947,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9149,,"PICKUP WITH SADDLE TOOLBOX, SALT SPREADER, PUSH BUMPER - Asset ID: #7187",2005,Trucks and other Rubber Tire Vehicles,1,14,100,31544.63,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9188,,"RTV W/ HYDRAULIC DUMP BED, PLOW, SALT SPREADER - Asset ID: #7226",2014,Trucks and other Rubber Tire Vehicles,1,14,100,26995,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9194,,"RTV-1100 TWO SEAT, HYDRAULIC DUMP BED, PLOW, SALT SPREADER - Asset ID: #7232",2015,Trucks and other Rubber Tire Vehicles,2,14,100,60000,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9235,,SUB-SURFACE 12 TON CRANE CAR - Asset ID: #7273,2010,Steel Wheel Vehicles,1,25,100,1848989,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9269,,TRANSPORTATION SERVICE SUPERVISOR TRUCK WITH STATIONARY PLATFORM - Asset ID: #7307,2005,Trucks and other Rubber Tire Vehicles,3,14,100,132923,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9274,,TROLLEY WASHER CART - Asset ID: #7312,1978,Trucks and other Rubber Tire Vehicles,1,14,100,60000,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,9275,,TROLLEY WASHER CART - Asset ID: #7313,1989,Trucks and other Rubber Tire Vehicles,1,14,100,60000,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,12060,,PICK UP WITH PLATFORM,2018,Trucks and other Rubber Tire Vehicles,1,14,100,51527,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,12061,,poyhole truck,2018,Trucks and other Rubber Tire Vehicles,1,14,100,240299,2018,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,12064,,"RTV-1100 Two Seat, Hydraulic Dump Bed, Plow, Salt Spreader",2011,Trucks and other Rubber Tire Vehicles,3,14,100,22775,2011,N,
,30019,Southeastern Pennsylvania Transportation Authority,Full Reporter,,,SR,,Urban,22693,,POTHOLE SPRAY PATCHER,2018,Trucks and other Rubber Tire Vehicles,1,14,100,240299,2018,N,
