State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,DRM Transit Exclusive and Shared Use ROW,DRM Mixed Traffic ROW,Non-Statutory Mixed Traffic,data_year
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,33,66,,,1086990,998047,88943,978477,81313,77053,4260,0,0,,,,,,,420226,,,1792593,,,,,,,228,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,5:23:00,23:10:00,,,,10,2201,2075,126,2078,155,150,5,,,,,,,,,858,,,3689,57,0,,0,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,5:23:00,23:10:00,,,,10,2057,1939,118,1942,149,144,5,,,,,,,,,711,,,3100,58,0,,0,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,4:16:00,23:09:00,,,,33,3279,2986,293,2989,254,241,13,,,,,,,,,1320,,,5610,250,0,,0,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,5:30:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,15:00:00,18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Annual Total,,,303,361,,,16152327,11952097,4200230,12048425,1208986,843237,365749,0,0,,,,,,,6099989,,,37019946,,,,,,,937,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Average Typical Saturday,0:00:00,23:59:00,,,,132,24605,20220,4385,20244,1944,1485,459,,,,,,,,,12698,,,71735,51,,,,,,,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Average Typical Sunday,0:00:00,23:59:00,,,,134,23742,19550,4192,19689,1606,1143,463,,,,,,,,,10125,,,59714,59,,,,,,,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Average Typical Weekday,0:00:00,23:59:00,,,,303,52928,38304,14624,38644,3981,2746,1235,,,,,,,,,19039,,,115817,255,,,,,,,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90146,Foothill Transit,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,15:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Annual Total,,,87,115,,,2832030,1641646,1190384,1649677,100904,60062,40842,,,,,,,,,343617,,,3748501,,,,,,,815,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Average Typical Saturday,5:30:00,23:30:00,,,,4,507,225,282,397,24,21,3,,,,,,,,,146,,,213,52,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Average Typical Sunday,5:30:00,23:30:00,,,,5,577,205,372,453,28,24,4,,,,,,,,,157,,,212,52,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Average Typical Weekday,5:30:00,19:30:00,,,,85,10635,6122,4513,6224,376,221,155,,,,,,,,,1256,,,14278,261,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Average Weekday - AM Peak,5:30:00,8:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,CB,PT,Average Weekday - PM Peak,15:30:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Annual Total,,,81,99,,,568804,398683,170121,,86363,61368,24995,,,,,,,,,139786,5119,,533050,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00:00,19:00:00,,,,79,2222,1557,665,,337,240,97,,,,,,,,,546,,,2082,256,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Annual Total,,,9,9,,,,170166,,,,12764,,,,,,,,,,86846,,,206728,256,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Annual Total,,,171,226,,,7605661,6734063,871598,6780482,706374,648410,57964,,,,,,,,,8830412,,,10479415,,,,,,,387,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Average Typical Saturday,7:00:00,22:30:00,,,,142,15525,13544,1981,13608,1363,1215,148,,,,,,,,,21465,,,19745,52,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Average Typical Sunday,7:00:00,22:30:00,,,,133,15087,13134,1953,13135,1284,1035,249,,,,,,,,,13022,,,17448,52,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:30:00,22:30:00,,,,165,23041,20486,2555,20631,2179,2036,143,,,,,,,,,26962,,,32902,261,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90147,City of Los Angeles,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,15:00:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Annual Total,,,6,8,,,270728,224980,45748,225946,6884,5755,1129,,,,,,,,,29124,,,1540264,,,,,,,247.2,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Typical Saturday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Typical Weekday,3:56:00,20:20:00,,,,6,1066,886,180,890,27,23,4,,,,,,,,,115,,,6084,256,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - AM Peak,3:56:00,7:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - PM Peak,15:45:00,20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,31,55,,,590628,475091,115537,,41297,33652,7645,,,,,,,,,59109,56873,2236,823034,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,6:30:00,20:00:00,,,,11,1126,940,186,,73,63,10,,,,,,,,,123,,,1070,53,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,7:30:00,18:00:00,,,,7,544,430,114,,40,32,8,,,,,,,,,61,,,421,52,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:30:00,21:00:00,,,,27,1979,1586,393,,139,113,26,,,,,,,,,195,,,2808,254,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,46,66,,,3449549,3164323,285226,3177148,194207,182935,11272,,,,,,,,,563382,,,3861826,,,,,,,811.5,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,6:08:00,21:15:00,,,,37,8503,7841,662,7873,475,445,30,,,,,,,,,1259,,,9191,53,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,7:08:00,19:30:00,,,,33,5857,5281,576,5296,335,312,23,,,,,,,,,788,,,4657,52,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,4:48:00,22:00:00,,,,46,10607,9741,866,9781,597,564,33,,,,,,,,,1794,,,12253,254,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,10:10:00,10:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,10:43:00,14:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,14:02:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Annual Total,,,194,194,,,4382531,4382531,0,,88673,88673,0,,,,,,,,,407394,,,18529870,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Average Typical Saturday,4:20:00,23:40:00,,,,34,2088,2088,0,,43,43,0,,,,,,,,,170,,,5861,53,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Average Typical Sunday,4:06:00,23:40:00,,,,31,2081,2081,0,,43,43,0,,,,,,,,,158,,,6227,52,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Average Typical Weekday,3:38:00,23:40:00,,,,167,16014,16014,0,,324,324,0,,,,,,,,,1501,,,68841,260,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90148,Victor Valley Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90149,City of Lompoc,Reduced Reporter,,Urban,DR,PT,Annual Total,,,2,,,,,26580,,,,5753,,,,,,,,,,7044,,0,,,,,,,,,,
,90149,City of Lompoc,Reduced Reporter,,Urban,MB,PT,Annual Total,,,8,,,,,208947,,,,16461,,,,,,,,,,29835,,,,,,,,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Annual Total,,,184,285,,,11006597,10870106,136491,10801286,301114,292991,8123,,,2238674,2211709,26965,62884,59658,3226,2102196,,,82407370,,,,,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Average Typical Saturday,6:22:00,1:10:00,,,14,68,16774,16474,300,16526,465,460,5,,,3376,3316,60,100,93,7,2094,,,108883,52,0,,0,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Average Typical Sunday,6:25:00,23:00:00,,,12,59,15358,15054,304,15135,426,421,5,,,3124,3065,59,93,86,7,1499,,,98611,52,0,,0,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Average Typical Weekday,3:41:00,23:52:00,,,40,184,35769,35367,402,35653,976,946,30,,,7282,7203,79,203,193,10,7447,,,274397,261,0,,0,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Average Weekday - AM Peak,3:47:00,8:30:00,,,39,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Average Weekday - Midday,8:30:00,15:30:00,,,29,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Average Weekday - Other,,,,,9,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90151,Southern California Regional Rail Authority,Full Reporter,,Urban,CR,PT,Average Weekday - PM Peak,15:30:00,18:55:00,,,39,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Annual Total,,,41,47,,,394970,274057,120913,,42093,37958,4135,0,0,,,,,,,42104,357,0,104942,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Average Typical Saturday,5:00:00,23:00:00,,,,15,1457,1015,442,,165,149,16,,,,,,,,,164,,,379,28,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Average Typical Sunday,5:00:00,23:00:00,,,,13,1337,934,403,,152,137,15,,,,,,,,,142,,,315,31,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:00:00,23:00:00,,,,22,2224,1541,683,,233,210,23,,,,,,,,,235,,,602,141,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Annual Total,,,54,102,,,6430418,6255775,174643,6305350,301867,287777,14090,,,1264817,1230631,34186,60677,57898,2779,18888550,,,99058351,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Average Typical Saturday,4:10:00,0:31:00,,,10,40,12798,12432,366,12492,629,599,30,,,3200,3108,92,157,150,7,40954,,,207635,51,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Average Typical Sunday,4:10:00,0:31:00,,,10,40,12921,12551,370,12627,632,602,30,,,3230,3138,92,158,151,7,33704,,,173913,58,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Average Typical Weekday,4:10:00,0:31:00,,,10,54,19642,19116,526,19281,911,868,43,,,3571,3477,94,170,162,8,57989,,,306180,256,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Average Weekday - Midday,9:00:00,15:00:00,,,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Average Weekday - Other,,,,,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,HR,DO,Average Weekday - PM Peak,15:00:00,19:00:00,,,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Annual Total,,,110,289,,,12836257,12421319,414938,12461826,618775,593233,25542,,,5564976,5387476,177500,267840,256988,10852,22871129,,,151162455,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Average Typical Saturday,3:14:00,1:40:00,,,43,76,28528,27541,987,27671,1366,1307,59,,,14077,13601,476,686,658,28,53931,,,349395,51,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Average Typical Sunday,3:14:00,1:40:00,,,41,76,28596,27572,1024,27659,1365,1305,60,,,14242,13749,493,692,662,30,45424,,,308651,58,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Average Typical Weekday,3:14:00,1:40:00,,,43,99,37979,36787,1192,36900,1836,1761,75,,,15707,15220,487,753,723,30,68305,,,450944,256,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,43,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Average Weekday - Midday,9:00:00,15:00:00,,,43,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Average Weekday - Other,,,,,43,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,LR,DO,Average Weekday - PM Peak,15:00:00,19:00:00,,,43,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Annual Total,,,1399,1917,,,58831156,51519197,7311959,52813633,5230886,4908070,322816,0,0,,,,,,,142272806,,,406991963,,,,,,,3073.8,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Average Typical Saturday,0:00:00,0:01:00,,,,809,133255,117737,15518,120799,11667,10984,683,,,,,,,,,339109,,,927105,51,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Average Typical Sunday,0:00:00,0:01:00,,,,961,124445,110285,14160,114544,10894,10271,623,,,,,,,,,274202,,,817174,58,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Average Typical Weekday,0:00:00,0:01:00,,,,1399,175068,152805,22263,156286,15641,14657,984,,,,,,,,,426072,,,1219975,256,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,15:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Annual Total,,,109,177,,,5014475,4284300,730175,4298785,382398,354886,27512,,,,,,,,,6559583,,,24874038,,,,,,,510.8,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Average Typical Saturday,4:35:00,1:03:00,,,,69,10727,9347,1380,9378,819,766,53,,,,,,,,,15079,,,55912,52,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Average Typical Sunday,4:35:00,1:03:00,,,,66,11073,9647,1426,9693,839,785,54,,,,,,,,,13179,,,51702,58,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Average Typical Weekday,3:45:00,1:03:00,,,,109,14959,12701,2258,12741,1142,1057,85,,,,,,,,,19651,,,74384,255,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00:00,9:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:30:00,14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,14:00:00,18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,RB,DO,Annual Total,,,15,40,,,1324249,1256269,67980,1280804,84767,82349,2418,0,0,,,,,,,2949449,,,17256952,,,,,,,,0,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,RB,DO,Average Typical Saturday,0:00:00,0:01:00,,,,14,3672,3479,193,3535,229,223,6,,,,,,,,,7038,,,39811,51,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,RB,DO,Average Typical Sunday,0:00:00,0:01:00,,,,13,3449,3383,66,3449,218,215,3,,,,,,,,,5940,,,34545,58,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,RB,DO,Average Typical Weekday,0:00:00,0:01:00,,,,15,3660,3448,212,3518,236,229,7,,,,,,,,,8773,,,51652,256,0,,0,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,RB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,RB,DO,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,,Urban,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
